Obra;Bloco;Unidade;Empresa;SituacaoUnidade;DataVenda;ValorVenda;DataLiberacaoChaves;FormaPagamento;FaseIncorporacao;DataCessao;DataDesembolso;DataEntregaInicial;DataHabiteSe;StatusDistrato;DataChaves;IndicePreChaves;IndicePosChaves;DebitoAutomatico;SaldoDevedor;DiasAtraso;ValorAtraso;TotalAtraso;CRM_ProcessamentoPendente;CRM_Operacao;CRM_PosicaoFinanceiraId;CreatedOn;ModifiedOn;DataPrevisaoEntrega;ValorPago;ValorPagoAtualizado;TipoPagamento;DataQuitacao;ValorQuitacao;LR_TipoContrato;LR_Saldo;LR_DataVencimento;LR_Codigo;LR_DataRenegociacao;PCVF_SaldoDevedor;PCVF_TotalAtraso;PCVU_SaldoDevedor;PCVU_TotalAtraso;PCVP_SaldoDevedor;PCVP_TotalAtraso;DEC_SaldoDevedor;DEC_TotalAtraso;MOD_SaldoDevedor;MOD_TotalAtraso;LIG_SaldoDevedor;LIG_TotalAtraso;TCS_SaldoDevedor;TCS_TotalAtraso;LOT_SaldoDevedor;LOT_TotalAtraso;CRM_ProcessamentoPendenteRepasse;ValorTotalReceberObras;ValorParcelaChaves;ValorTotalPosObra;DataUltimaPrestacaoPaga;DataUltimaAlteracao
153;2;00601B;896;Q ;2009-05-01 00:00:00.000;178966.64;2012-01-18 00:00:00.000;2;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;79459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.580;2014-11-26 20:12:45.580;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00602B;896;Q ;2011-11-01 00:00:00.000;170988.26;2012-02-02 00:00:00.000;2;0;;2011-12-01 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;82459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.633;2014-11-26 20:12:45.633;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00603B;896;Q ;2012-05-01 00:00:00.000;171549.00;2012-08-10 00:00:00.000;3;0;;2012-05-15 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-05-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;8B459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.687;2014-11-26 20:12:45.687;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00604B;896;Q ;2012-07-01 00:00:00.000;230000.00;2012-08-10 00:00:00.000;2;0;;2012-07-31 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-07-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;95459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.743;2014-11-26 20:12:45.743;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00605B;896;Q ;2011-11-01 00:00:00.000;192118.50;2012-01-19 00:00:00.000;2;0;;2011-11-28 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2193A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.810;2014-11-26 20:12:45.810;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00606B;896;Q ;2007-10-01 00:00:00.000;142992.21;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2C93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:45.917;2014-11-26 20:12:45.917;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00608B;896;Q ;2009-09-01 00:00:00.000;167648.61;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4293A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.020;2014-11-26 20:12:46.020;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00701B;896;Q ;2007-09-01 00:00:00.000;182127.70;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;7A459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.117;2014-11-26 20:12:46.117;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00702B;896;Q ;2009-04-01 00:00:00.000;149604.75;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;83459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.227;2014-11-26 20:12:46.227;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00703B;896;Q ;2009-09-01 00:00:00.000;173097.78;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;8C459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.337;2014-11-26 20:12:46.337;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00704B;896;Q ;2009-09-01 00:00:00.000;177254.74;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;96459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.447;2014-11-26 20:12:46.447;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00705B;896;Q ;2007-10-01 00:00:00.000;175340.10;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2293A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.567;2014-11-26 20:12:46.567;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00706B;896;Q ;2011-06-01 00:00:00.000;152960.00;;0;0;;2011-06-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-06-01 00:00:00.000;IGPM2     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2D93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.673;2014-11-26 20:12:46.673;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00707B;896;Q ;2012-09-01 00:00:00.000;160380.00;2012-12-04 00:00:00.000;2;0;;2012-09-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-09-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3793A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.767;2014-11-26 20:12:46.767;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00802B;896;Q ;2009-09-01 00:00:00.000;132238.08;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;84459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:46.900;2014-11-26 20:12:46.900;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00803B;896;Q ;2011-10-01 00:00:00.000;168206.43;2011-11-30 00:00:00.000;2;0;;2011-10-31 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-10-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;8D459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.003;2014-11-26 20:12:47.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00804B;896;Q ;2009-09-01 00:00:00.000;172646.28;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;97459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.120;2014-11-26 20:12:47.120;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00805B;896;Q ;2009-09-01 00:00:00.000;175342.56;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;2393A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.200;2014-11-26 20:12:47.200;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00806B;896;Q ;2009-09-01 00:00:00.000;129711.69;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2E93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.273;2014-11-26 20:12:47.273;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00807B;896;Q ;2007-10-01 00:00:00.000;130058.33;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3893A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.340;2014-11-26 20:12:47.340;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00808B;896;Q ;2011-09-01 00:00:00.000;186000.00;2011-11-09 00:00:00.000;2;0;;2011-09-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-09-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4393A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.400;2014-11-26 20:12:47.400;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00901B;896;Q ;2012-04-01 00:00:00.000;224266.75;2012-06-14 00:00:00.000;2;0;;2012-05-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;7B459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.463;2014-11-26 20:12:47.463;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00903B;896;Q ;2007-10-01 00:00:00.000;134863.32;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;8E459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.523;2014-11-26 20:12:47.523;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00904B;896;Q ;2012-08-01 00:00:00.000;221088.00;2012-11-16 00:00:00.000;2;0;;2012-08-20 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-08-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;98459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.580;2014-11-26 20:12:47.580;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00905B;896;Q ;2010-02-08 00:00:00.000;215490.34;;0;0;;2010-05-21 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2493A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.650;2014-11-26 20:12:47.650;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00906B;896;Q ;2009-09-01 00:00:00.000;131633.01;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2F93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.720;2014-11-26 20:12:47.720;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00907B;896;Q ;2009-09-01 00:00:00.000;131545.36;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3993A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.773;2014-11-26 20:12:47.773;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;00908B;896;Q ;2007-10-01 00:00:00.000;174303.00;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4493A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.827;2014-11-26 20:12:47.827;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01001B;896;Q ;2012-04-01 00:00:00.000;228139.44;2012-09-04 00:00:00.000;2;0;;2012-06-11 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;7C459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.883;2014-11-26 20:12:47.883;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01002B;896;Q ;2007-10-01 00:00:00.000;132379.16;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;85459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.937;2014-11-26 20:12:47.937;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01004B;896;Q ;2009-09-01 00:00:00.000;184142.40;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;99459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:47.990;2014-11-26 20:12:47.990;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01005B;896;Q ;2009-09-01 00:00:00.000;188591.85;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2008-09-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;2693A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.083;2014-11-26 20:12:48.083;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01006B;896;Q ;2007-10-01 00:00:00.000;132948.33;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3093A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.180;2014-11-26 20:12:48.180;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01007B;896;Q ;2007-10-01 00:00:00.000;133996.85;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3A93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.287;2014-11-26 20:12:48.287;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01008B;896;Q ;2012-08-01 00:00:00.000;215254.00;2012-08-28 00:00:00.000;2;0;;2012-08-20 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-08-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4593A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.403;2014-11-26 20:12:48.403;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01101B;896;Q ;2009-09-01 00:00:00.000;208509.54;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2007-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;7D459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.527;2014-11-26 20:12:48.527;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01102B;896;Q ;2011-01-01 00:00:00.000;171924.82;;0;0;;2011-02-28 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-01-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;86459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.610;2014-11-26 20:12:48.610;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01103B;896;Q ;2007-10-01 00:00:00.000;134873.33;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;8F459B4D-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.707;2014-11-26 20:12:48.707;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01105B;896;Q ;2007-10-01 00:00:00.000;211555.16;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;2793A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.780;2014-11-26 20:12:48.780;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01106B;896;Q ;2012-02-01 00:00:00.000;153120.00;2012-03-12 00:00:00.000;3;0;;2012-02-29 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-02-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3193A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.850;2014-11-26 20:12:48.850;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01107B;896;Q ;2009-09-01 00:00:00.000;133062.62;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3B93A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.913;2014-11-26 20:12:48.913;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;2;01108B;896;Q ;2007-10-01 00:00:00.000;177229.00;2011-07-07 00:00:00.000;3;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4693A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:48.973;2014-11-26 20:12:48.973;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00101C;896;Q ;2007-10-01 00:00:00.000;163706.26;2012-05-03 00:00:00.000;3;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4793A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.030;2014-11-26 20:12:49.030;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00102C;896;Q ;2009-09-01 00:00:00.000;124574.91;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;5093A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.087;2014-11-26 20:12:49.087;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00103C;896;Q ;2012-04-01 00:00:00.000;153440.00;2012-05-03 00:00:00.000;3;0;;2012-04-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;39B6B1E1-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.143;2014-11-26 20:12:49.143;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00104C;896;Q ;2011-12-01 00:00:00.000;194364.36;2012-01-24 00:00:00.000;2;0;;2011-12-27 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-12-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4E51DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.200;2014-11-26 20:12:49.200;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00105C;896;Q ;2007-10-01 00:00:00.000;152207.24;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;5851DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.270;2014-11-26 20:12:49.270;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00106C;896;Q ;2011-11-01 00:00:00.000;148016.36;2011-11-01 00:00:00.000;2;0;;2011-11-30 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;6251DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.323;2014-11-26 20:12:49.323;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00108C;896;Q ;2007-10-01 00:00:00.000;150308.30;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC2     ;IGPM2     ;;0.00;0;0.00;0.00;0;U;7F50ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.390;2014-11-26 20:12:49.390;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00201C;896;Q ;2007-10-01 00:00:00.000;176340.00;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;4893A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.443;2014-11-26 20:12:49.443;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00202C;896;Q ;2011-05-01 00:00:00.000;148910.00;;0;0;;2011-05-31 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-05-01 00:00:00.000;INCC2     ;IGPM2     ;;0.00;0;0.00;0.00;0;U;5193A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.497;2014-11-26 20:12:49.497;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00203C;896;Q ;2010-10-01 00:00:00.000;175727.09;;0;0;;2010-11-25 00:00:00.000;2010-10-01 00:00:00.000;;1;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3AB6B1E1-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.567;2014-11-26 20:12:49.567;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00204C;896;Q ;2007-10-01 00:00:00.000;175702.79;2012-08-08 00:00:00.000;3;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2007-10-01 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;4F51DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.633;2014-11-26 20:12:49.633;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00205C;896;Q ;2009-09-01 00:00:00.000;159056.80;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;5951DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.687;2014-11-26 20:12:49.687;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00206C;896;Q ;2007-10-01 00:00:00.000;118503.27;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;6351DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.737;2014-11-26 20:12:49.737;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00207C;896;Q ;2009-09-01 00:00:00.000;117864.07;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;7550ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.790;2014-11-26 20:12:49.790;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00302C;896;Q ;2007-10-01 00:00:00.000;131984.35;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;5293A4D5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.840;2014-11-26 20:12:49.840;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00303C;896;Q ;2007-10-01 00:00:00.000;130791.22;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-01 00:00:00.000;INCC1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;3BB6B1E1-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.890;2014-11-26 20:12:49.890;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00304C;896;Q ;2011-07-01 00:00:00.000;201951.44;2011-07-21 00:00:00.000;3;0;;2011-07-21 00:00:00.000;2010-10-01 00:00:00.000;;1;2011-07-01 00:00:00.000;IGPM2     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;5051DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:49.943;2014-11-26 20:12:49.943;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00305C;896;Q ;2011-10-01 00:00:00.000;196499.84;2012-03-08 00:00:00.000;3;0;;2011-10-31 00:00:00.000;2010-10-01 00:00:00.000;;;2011-10-01 00:00:00.000;IGPM1     ;IGPM1     ;;0.00;0;0.00;0.00;0;U;5A51DBA5-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:50.010;2014-11-26 20:12:50.010;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
153;3;00306C;896;Q ;2009-09-01 00:00:00.000;122398.41;;0;0;;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;;;2010-03-30 00:00:00.000;INCC1     ;INCC1     ;;0.00;0;0.00;0.00;0;U;6D50ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:50.073;2014-11-26 20:12:50.073;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;
